9,7,43,4,47,20,34,26,21,2,30,7,8,4,36,12,42,6,1,13,4,24,51,6,46,2,25,25,27,8,19,18,38,14,38,21,35,9,44,8,42,8,20,1,7,25,6,15,28,25,5,21,14,1,51,15,37,19,17,4,49,14,23,14,1,26,45,15,49,5,19,20,54,26,48,15,25,4,47,14,16,24,44,15,2,22,43,14,39,19,31,8,47,13,32,23,33,11,1,6,37,1,45,17,8,1,15,22,31,13,22,17,34,3,32,15,5,23,10,20,26,7,33,7,8,24,46,5,36,4,32,4,52,21,40,24,20,13,54,6,53,24,1,12,40,7,7,2,13,23,41,23,33,17,34,4,44,20,28,13,5,15,30,19,32,10,14,9,4,13,45,19,53,25,15,10,53,3,48,24,28,20,49,12,35,11,23,2,48,10,6,17,12,7,26,25,5,1,22,25,17,3,47,22,12,15,17,24,51,4,51,9,26,2,26,16,29,18,18,7,28,16,23,26,49,20,26,6,26,9,36,2,12,2,7,7,3,25,9,8,41,9,17,21,14,12,16,1,8,16,19,9,30,14,38,13,43,5,27,6,23,9,42,11,26,10,49,3,30,23,34,14,35,4,25,20,40,2,54,17
28,9,34,12,11,20,35,19,22,10,10,12,12,16,4,5,3,7,52,7,36,7,30,21,30,16,40,1,20,5,21,23,4,19,51,8,31,20,11,12,17,17,15,9,24,3,51,13,10,3,26,3,50,22,18,3,12,13,43,10,47,15,54,16,17,20,16,6,27,24,17,5,51,7,47,1,25,1,20,18,7,16,19,6,31,4,47,10,12,20,15,8,5,10,32,21,10,5,8,18,2,18,50,20,6,11,30,5,26,13,52,3,30,20,16,18,20,24,29,6,2,16,25,8,23,25,35,6,25,13,25,16,44,26,34,22,50,1,39,16,25,7,46,7,35,8,20,17,25,22,25,14,20,20,52,10,19,13,18,26,32,9,7,17,16,14,38,25,12,21,30,9,34,18,13,9,54,4,9,5,38,5,7,19,15,4,16,10,7,22,1,11,48,13,22,15,3,1,25,15,27,3,8,22,10,9,21,15,49,22,37,24,5,18,42,22,30,6,12,25,54,23,8,19,17,10,22,16,2,23,12,8,1,19,11,25,33,12,40,18,28,18,41,17,52,1,13,12,34,25,50,25,49,18,30,15,32,16,7,6,17,25,52,23,23,13,42,12,30,3,53,16,30,12,46,8,50,7,28,1
21,11,3,8,6,12,1,25,29,12,44,5,39,9,33,22,25,12,3,13,23,1,48,14,52,24,5,12,9,19,4,23,21,22,6,13,2,6,24,15,50,8,53,7,29,4,32,5,49,25,9,15,41,4,44,9,38,4,34,1,7,15,45,22,9,16,48,5,28,10,9,23,29,9,39,2,3,5,40,3,32,8,32,7,2,3,1,24,54,15,45,9,44,18,25,17,18,25,53,22,31,23,24,23,6,23,22,2,46,20,11,7,3,24,32,26,52,4,5,24,21,16,39,3,34,24,49,7,36,6,4,16,51,22,15,2,42,24,33,3,5,7,15,7,28,3,34,15,51,17,23,19,30,4,45,13,32,18,41,8,29,21,29,26,29,25,11,9,44,10,26,19,35,3,32,25,43,21,52,20,4,21,34,10,40,25,30,22,35,21,53,8,11,6,26,1,51,12,12,5,14,6,15,16,38,2,11,13,18,18,34,7,50,12,32,12,2,4,49,10,13,3,32,22,19,8,45,11,23,12,33,15,22,13,5,16,24,21,47,8,19,2,37,5,43,3,34,20,13,2,44,23,52,15,29,22,4,15,43,1,2,7,33,13,36,5,28,23,36,3,20,6,28,4,7,1,41,2,35,16
40,11,24,4,16,4,17,1,8,21,20,14,20,19,31,17,26,14,38,7,35,1,24,14,38,3,46,4,41,22,31,18,53,17,37,12,14,8,4,25,44,6,52,13,6,3,39,4,31,24,11,5,21,12,10,1,52,9,19,12,10,26,24,16,26,15,33,6,53,13,52,5,16,15,13,18,50,6,42,25,46,11,8,13,10,22,23,21,10,8,21,3,13,8,37,3,29,2,21,26,27,14,37,17,24,10,53,19,26,22,39,12,20,16,12,4,28,22,4,20,2,20,3,16,42,21,38,16,13,13,34,6,31,6,51,10,7,20,51,2,47,11,23,16,25,26,16,12,29,14,53,21,31,3,28,5,35,14,13,6,37,9,25,10,16,2,42,7,30,18,40,9,28,24,46,15,31,16,23,7,45,2,12,12,21,8,48,3,38,8,18,2,41,24,35,10,4,3,38,22,15,19,19,14,34,11,48,8,33,4,4,18,2,11,10,23,31,2,43,15,28,2,29,24,31,15,23,17,45,5,26,21,2,25,17,26,26,17,8,25,11,3,47,6,10,13,18,13,48,16,46,13,28,26,16,11,50,24,48,7,1,21,47,9,34,23,42,3,36,26,2,10,34,19,28,6,22,23,13,21
33,16,25,23,18,8,24,17,48,2,8,6,35,24,43,11,6,20,20,4,36,15,9,4,42,4,2,2,53,12,22,7,5,9,43,26,49,4,39,26,44,25,11,18,17,16,27,13,29,7,41,5,50,23,10,24,13,26,43,24,1,4,48,1,51,25,26,18,46,23,44,16,31,11,41,3,51,26,27,15,47,3,33,24,53,5,50,13,11,11,1,20,50,18,11,21,21,1,15,24,9,1,43,8,23,4,9,11,52,8,43,12,15,3,14,16,17,7,4,11,14,23,20,7,32,6,36,13,8,14,19,4,52,17,20,2,50,19,26,5,19,22,53,26,5,8,30,1,41,21,19,15,36,20,38,26,9,14,53,11,36,18,17,11,7,9,15,23,3,22,24,5,47,25,5,22,24,18,48,23,52,2,2,5,8,5,43,18,17,6,54,11,10,4,32,17,4,12,27,16,41,19,28,19,16,21,6,7,3,11,15,21,10,7,47,19,43,20,22,26,24,7,21,24,45,8,54,12,41,11,16,23,6,1,14,18,54,10,2,15,50,9,18,19,37,20,21,4,10,15,40,13,51,21,6,16,35,23,43,19,49,24,42,16,17,19,49,19,14,25,17,8,41,25,24,22,1,2,48,22
45,7,15,13,28,14,12,23,21,20,15,12,17,2,29,17,46,3,50,11,20,9,40,8,25,6,10,6,28,21,19,10,48,20,5,19,3,17,22,24,16,13,40,17,52,25,50,26,42,2,51,23,18,20,15,6,28,15,22,6,51,14,52,19,48,9,19,17,34,9,27,20,33,8,15,20,49,15,23,10,53,6,6,2,6,25,54,2,39,5,37,7,30,11,29,23,38,18,23,23,44,7,33,19,27,19,19,24,39,23,22,1,11,26,23,5,2,26,22,21,10,14,11,10,42,18,54,25,24,11,5,4,36,24,47,2,50,4,16,9,43,23,6,21,20,25,36,16,53,4,16,20,52,6,9,18,8,12,15,5,36,22,32,2,19,16,23,6,33,1,34,21,7,11,9,9,9,20,19,26,27,21,7,18,29,3,29,13,35,13,41,7,1,17,36,17,37,26,33,9,49,8,9,13,28,17,54,3,2,1,12,14,12,18,33,23,22,20,4,8,30,25,54,22,40,6,10,10,20,26,54,5,40,22,44,3,53,2,47,23,5,2,14,26,41,18,21,7,3,9,31,26,39,1,25,5,30,26,27,11,3,14,31,9,53,1,42,26,20,8,53,10,18,14,47,12,1,1,52,22,33,14,54,21,3,4,53,20
36,25,2,17,40,16,16,20,35,6,21,3,17,6,8,2,8,12,35,5,9,10,31,9,38,8,50,20,12,17,9,14,43,6,47,21,32,5,5,17,26,21,42,18,1,2,5,19,31,4,5,11,53,20,14,21,4,6,38,21,35,13,24,6,36,1,37,17,43,17,35,8,12,8,4,20,27,24,22,2,26,18,51,20,3,22,11,6,13,26,30,13,27,16,40,6,7,6,31,19,7,26,49,8,40,4,49,9,15,15,12,26,33,23,7,22,17,26,20,20,51,23,32,1,37,26,29,7,46,19,35,9,46,10,13,16,40,12,53,23,29,26,47,10,14,3,37,11,53,10,29,12,11,10,30,17,11,12,6,13,51,22,45,17,21,18,21,8,29,1,36,15,12,19,32,17,22,21,19,8,17,5,10,17,11,19,19,23,32,19,54,7,10,21,36,7,2,3,45,3,37,10,18,18,19,3,46,22,54,20,18,17,6,26,30,3,8,4,3,20,39,1,16,2,54,2,5,5,32,24,47,4,5,1,52,4,31,23,5,6,22,25,29,24,18,4,7,19,52,3,26,3,33,19,29,16,31,18,1,12,20,19,24,8,34,6,11,13,2,18,27,22,46,7,38,9,28,14,30,14
37,18,36,20,41,20,25,16,46,3,47,18,51,1,8,26,48,21,15,16,37,16,3,6,30,16,49,22,25,8,42,5,45,8,19,18,7,14,41,9,9,6,35,7,30,15,45,25,53,26,9,22,37,13,39,7,51,8,47,2,32,6,31,6,44,23,47,15,10,22,18,2,49,21,41,21,33,14,1,6,31,10,5,16,29,13,20,26,6,1,30,26,21,14,44,11,3,24,30,4,52,1,20,11,50,21,21,21,4,3,4,5,16,18,17,17,39,3,50,10,49,11,31,3,17,2,21,9,54,16,19,21,45,7,2,15,10,20,41,2,24,13,44,1,33,4,5,22,41,10,37,8,5,21,19,6,4,25,26,8,9,18,5,3,8,6,6,19,29,20,12,23,10,6,17,3,36,17,38,6,32,10,11,21,15,13,23,18,6,4,34,11,25,22,42,1,35,16,20,14,29,22,39,24,8,15,28,18,47,20,42,6,5,10,18,15,32,9,21,5,26,9,27,4,35,12,39,9,52,19,13,3,53,12,18,24,26,17,6,9,25,10,48,12,22,22,23,5,33,10,40,24,2,8,16,9,27,26,54,19,25,15,26,4,16,16,12,24,33,21,34,4,2,21,9,9,10,23,44,9
9,17,18,20,28,17,22,7,47,17,35,17,26,19,52,9,41,22,37,1,15,23,5,20,48,11,51,6,8,21,47,12,44,4,26,7,32,25,26,6,52,13,42,16,45,16,53,4,42,23,52,26,23,24,14,1,19,11,41,5,20,13,1,23,36,2,24,4,25,12,7,7,10,15,30,6,10,25,11,2,40,3,9,3,44,24,52,22,8,17,9,23,39,15,53,22,50,26,53,17,51,11,5,24,6,7,1,19,20,17,5,25,43,8,14,11,29,11,14,5,23,7,3,8,8,20,3,10,44,10,11,22,46,5,52,14,3,5,48,19,12,16,16,11,53,13,44,2,13,20,52,16,38,24,35,23,24,2,45,19,9,2,30,2,52,18,48,24,48,14,3,15,36,22,46,2,15,6,34,24,15,9,43,18,47,24,14,26,41,13,7,16,23,6,49,12,40,10,2,2,51,4,26,14,41,1,16,3,34,20,8,13,30,1,50,19,5,14,41,19,22,26,17,10,22,8,46,18,10,13,25,1,7,5,54,8,50,18,18,23,12,22,3,16,43,25,20,23,14,24,24,16,52,8,25,26,42,2,47,3,38,17,6,5,48,1,27,21,10,9,13,9,54,22,48,8,4,17,48,3
47,6,22,23,22,15,42,20,43,4,36,13,4,23,14,4,8,14,14,14,45,21,11,4,45,10,43,19,13,18,31,17,1,4,47,14,34,21,53,5,31,15,15,25,17,19,46,8,39,22,44,26,39,26,27,14,25,19,21,24,8,1,2,24,7,12,16,5,42,22,41,16,21,7,29,14,41,7,8,23,23,19,22,9,25,3,10,7,48,22,6,16,34,22,34,8,53,6,50,15,33,17,16,17,25,6,50,3,7,9,38,7,19,9,30,9,22,14,39,17,29,25,49,10,44,5,7,25,47,13,26,11,30,21,19,20,16,26,3,1,33,13,54,17,52,23,38,12,36,11,20,18,52,25,32,26,1,18,30,10,18,25,15,17,51,3,24,26,44,15,52,20,53,24,18,26,34,3,45,4,20,16,38,4,52,5,6,6,23,26,31,12,34,7,40,9,11,25,7,3,47,11,33,8,45,18,44,25,54,24,46,17,19,16,26,10,9,1,17,20,33,6,38,23,2,11,18,9,35,4,46,20,13,22,54,9,46,6,28,9,27,10,52,10,48,2,5,4,16,13,8,10,4,10,24,10,42,15,23,4,4,12,17,7,46,1,30,23,34,2,19,2,44,22,46,24,18,5,2,1
24,14,1,11,2,14,14,8,43,15,52,24,11,26,51,18,36,4,50,11,47,5,45,11,42,25,24,18,23,8,38,19,41,24,2,16,50,5,54,14,33,20,43,11,3,26,30,25,28,15,34,13,42,7,50,4,5,12,12,25,24,5,15,8,46,23,11,14,16,25,13,11,15,20,31,1,36,10,16,23,54,25,51,17,19,10,38,25,46,26,29,23,47,7,14,25,29,4,29,9,6,17,29,21,47,8,52,21,39,6,48,7,36,3,38,22,39,14,32,18,23,11,18,6,34,15,12,5,15,21,13,17,2,6,12,2,25,23,7,17,51,12,19,1,40,2,51,7,4,24,4,4,48,16,24,24,26,20,54,21,22,10,34,5,40,13,20,1,21,6,1,17,19,4,8,16,40,23,28,13,51,13,32,13,33,2,25,21,9,8,21,26,13,23,54,10,17,14,7,11,47,26,44,6,37,19,50,23,40,22,54,23,12,1,16,14,42,17,7,18,12,12,11,8,10,10,12,20,2,20,12,11,21,15,52,11,1,8,22,18,30,8,36,9,12,21,17,21,12,3,13,19,14,6,8,25,40,1,23,20,37,4,50,2,27,11,35,15,27,3,13,6,31,25,32,11,44,8,51,9
19,19,27,15,38,16,41,11,18,11,42,26,41,26,15,24,28,24,15,4,6,14,36,18,1,15,13,25,9,20,17,13,42,3,20,15,18,14,41,6,18,22,24,1,26,16,52,12,29,5,32,14,8,11,45,12,22,17,21,23,45,20,9,11,27,7,54,12,25,5,20,21,10,2,37,14,39,13,46,15,53,8,32,20,49,7,6,25,35,22,14,18,13,21,2,9,17,15,44,13,7,8,28,5,49,1,50,9,33,9,43,21,7,2,17,8,34,26,9,19,25,2,17,24,15,14,33,5,31,22,3,9,43,23,31,2,33,15,52,6,1,22,54,4,38,20,14,20,11,17,21,1,6,15,34,9,30,24,49,20,6,10,38,1,32,22,24,17,14,23,10,19,25,9,11,11,15,26,44,21,14,13,51,24,2,10,28,19,50,22,4,11,3,14,53,19,30,18,36,24,23,17,42,14,13,8,4,14,2,12,14,16,48,15,7,23,27,25,35,14,35,25,2,5,6,21,52,15,53,18,18,13,48,9,43,2,20,6,40,25,28,4,35,18,12,15,53,9,1,24,41,25,8,22,29,3,8,19,51,21,14,15,45,9,28,8,8,18,44,14,28,11,11,1,13,7,50,16,20,10
50,12,16,7,48,5,13,24,43,22,12,13,10,18,43,10,9,4,34,19,8,7,1,7,54,3,45,1,40,14,11,7,49,14,9,21,11,24,33,16,8,5,50,13,22,1,31,21,30,22,5,8,17,22,16,10,26,23,51,5,6,11,27,9,54,13,2,22,17,11,48,4,36,16,34,16,18,8,17,4,3,17,27,12,32,16,17,12,22,12,43,9,38,11,10,12,1,3,46,12,45,2,36,21,33,11,4,13,24,15,34,17,45,5,28,22,49,23,30,19,33,1,33,25,27,1,15,2,28,10,10,16,39,5,26,1,15,5,35,1,21,25,22,13,1,13,14,7,23,12,10,11,14,9,15,7,40,8,50,25,52,2,29,6,41,18,34,12,36,14,19,13,20,7,26,26,41,4,28,7,53,16,3,3,23,15,22,6,9,26,46,4,21,10,14,17,32,3,6,8,47,25,42,24,42,9,46,13,10,4,37,6,1,25,20,22,37,23,7,15,32,8,32,4,4,18,27,23,34,25,47,9,45,6,34,23,54,1,16,21,53,1,14,2,23,14,17,25,24,22,1,1,28,1,25,11,19,26,48,18,47,22,3,25,15,22,38,14,3,21,1,5,47,19,4,15,40,15,25,20
3,7,35,3,14,12,37,24,48,6,53,14,49,6,5,13,16,15,44,7,13,1,52,7,20,3,2,4,30,20,54,26,49,24,16,22,50,14,48,23,3,23,34,18,22,19,46,9,4,21,23,1,5,7,20,25,10,26,13,12,35,20,21,19,24,20,7,4,28,16,7,13,11,5,39,21,15,12,42,8,53,15,34,1,23,22,9,7,49,5,12,9,44,19,11,9,31,7,11,3,45,24,14,10,21,4,42,4,21,11,11,23,6,23,48,26,40,26,8,8,9,5,39,18,50,8,41,15,39,8,1,14,11,15,38,3,11,16,42,10,28,6,6,20,27,19,17,23,51,14,4,2,22,11,41,14,37,7,36,23,50,6,38,13,41,17,34,10,12,10,53,2,5,23,50,24,36,19,13,14,9,12,30,5,41,8,29,10,24,11,29,18,25,18,39,20,47,23,26,15,28,3,49,17,22,5,24,9,15,11,43,1,5,18,4,9,4,8,22,24,37,22,48,20,21,2,46,21,54,18,10,8,31,14,39,4,5,9,18,7,27,17,42,13,26,5,25,24,9,15,27,6,40,7,49,13,45,13,45,23,37,15,43,12,25,7,12,14,49,19,13,2,2,7,18,10,23,23,2,23
47,1,23,10,10,24,49,25,6,18,23,21,39,23,37,9,19,7,51,2,17,1,46,11,29,17,15,10,44,18,52,17,1,16,12,18,9,24,22,3,12,7,26,24,29,19,39,19,13,13,44,20,28,20,4,7,45,15,46,16,6,2,26,22,19,22,36,12,19,14,27,18,22,20,51,26,35,11,29,8,10,5,26,13,44,17,16,12,15,1,1,26,2,25,54,11,17,9,27,8,3,13,25,17,37,21,41,3,48,25,39,11,2,26,10,3,41,12,18,1,32,23,33,12,31,16,25,13,23,2,38,18,21,13,21,12,24,25,13,4,20,4,20,2,25,25,1,21,33,24,35,19,46,14,39,16,15,3,22,4,22,16,50,17,24,12,7,21,45,22,4,1,4,22,53,11,51,10,40,20,9,13,47,16,18,16,37,5,8,24,33,22,33,18,32,12,42,21,31,13,25,14,23,16,28,12,49,16,3,11,43,24,53,25,4,26,6,22,32,2,3,4,43,5,36,8,44,16,43,7,27,13,54,6,16,4,13,5,35,24,53,3,46,25,43,20,19,15,37,12,35,26,15,18,31,26,13,15,9,16,48,10,5,15,24,19,41,23,1,9,2,13,31,5,5,2,20,5,49,4
7,10,50,1,6,12,28,25,40,17,31,20,38,15,20,12,20,8,37,3,19,25,31,24,40,11,6,24,53,21,51,16,23,13,42,12,40,21,24,7,21,17,2,19,35,10,33,3,49,18,5,26,9,25,39,25,31,11,49,26,3,19,7,20,1,10,1,20,12,6,49,3,15,19,28,2,28,23,4,16,18,19,27,20,10,14,43,3,29,15,27,2,11,18,53,7,23,9,18,12,8,3,30,7,12,4,51,25,7,24,3,12,4,19,44,12,29,2,36,5,17,18,23,3,39,10,50,7,48,17,3,18,8,9,33,7,38,5,20,24,49,2,24,21,10,1,16,19,18,21,24,3,43,13,33,26,39,12,7,1,18,3,16,1,38,2,48,13,44,3,16,24,16,6,25,4,32,15,45,26,3,2,24,23,26,12,13,10,54,15,37,20,42,19,32,21,43,16,28,26,17,16,30,12,14,22,38,10,42,11,16,8,26,2,11,20,49,15,21,16,34,14,40,18,38,26,31,8,36,6,51,19,43,14,28,21,21,22,26,25,23,25,21,20,45,14,27,5,40,19,37,2,51,15,36,26,43,26,40,5,19,5,30,11,39,2,19,17,19,12,35,21,19,24,20,9,54,5,14,19,37,25,32,7,6,3,35,2
2,2,35,21,28,15,46,5,4,9,11,5,19,2,43,11,19,6,2,17,35,4,46,12,22,26,10,18,43,1,39,25,6,11,16,20,14,3,50,7,11,22,20,23,9,8,40,4,36,20,11,15,28,22,40,21,10,15,28,7,28,6,27,19,33,15,10,14,15,23,21,25,53,4,5,12,8,16,45,12,24,22,27,1,7,22,7,6,53,16,49,26,5,16,36,10,9,23,47,19,41,21,21,18,36,8,20,13,34,13,22,16,17,16,3,12,3,17,19,11,16,6,1,14,14,20,11,10,1,15,21,21,17,15,39,14,35,17,41,18,27,2,27,4,33,11,52,6,23,26,31,23,7,16,48,26,17,24,47,26,46,17,8,15,41,19,10,13,31,26,23,11,28,21,38,16,52,12,45,10,33,5,54,21,14,5,2,20,31,7,47,8,28,23,20,17,14,1,12,8,34,1,36,22,41,23,27,13,32,25,29,23,33,17,38,6,3,24,40,24,19,22,48,1,7,4,51,26,20,24,40,8,30,11,6,17,54,20,30,23,36,11,20,7,23,22,45,24,20,6,36,24,52,1,4,24,14,18,10,17,49,7,7,15,47,10,34,15,4,22,6,2,53,5,8,18,43,12,20,4
44,3,34,2,31,19,47,11,27,24,51,12,39,24,13,7,39,15,36,12,17,19,47,25,44,18,23,17,36,26,9,25,13,24,5,5,1,20,9,6,47,18,14,2,17,6,7,12,48,4,19,23,22,14,46,14,23,5,5,11,4,7,51,22,35,25,8,25,8,3,20,20,12,24,43,3,42,26,9,11,7,20,3,3,51,2,49,15,31,25,33,16,52,22,4,11,40,17,34,11,53,21,51,21,13,16,46,9,43,18,13,14,33,1,1,21,47,21,44,26,35,12,30,2,4,15,53,1,25,7,30,5,49,11,32,2,50,20,17,22,31,21,2,14,54,7,6,14,2,24,34,23,18,8,35,15,39,19,53,23,13,6,22,25,50,21,49,8,24,7,3,11,18,12,25,22,22,9,47,7,15,26,25,20,17,25,22,24,44,7,54,12,24,23,35,14,5,26,29,6,3,21,10,7,29,17,39,4,6,15,28,1,51,5,49,4,7,18,38,22,51,14,24,11,27,15,26,15,35,22,51,15,27,23,31,17,9,26,49,1,52,15,16,1,20,9,33,9,5,3,30,10,22,18,51,25,9,10,28,3,32,1,50,10,49,18,47,13,3,25,46,24,25,13,38,26,16,23,52,19
38,17,12,26,21,16,41,16,53,11,50,26,17,21,54,16,41,17,4,25,10,21,11,18,14,22,24,25,43,21,10,16,8,13,9,17,45,18,32,5,41,2,25,19,18,11,33,20,41,8,54,25,21,14,36,15,10,26,31,2,29,19,9,21,53,25,27,6,46,15,7,3,39,3,46,23,23,23,29,18,33,12,47,9,8,6,41,20,45,15,48,12,1,19,43,19,45,7,46,4,49,21,36,14,19,5,16,4,31,22,6,16,11,16,34,7,13,15,9,1,46,10,1,11,41,1,45,23,33,23,29,13,20,3,45,1,29,12,42,2,30,25,25,12,46,16,37,2,17,14,32,19,16,22,26,12,54,26,42,11,23,25,7,26,18,7,25,4,3,1,15,16,39,17,25,3,11,20,45,26,38,5,50,3,22,7,25,10,14,7,21,10,13,5,43,26,45,4,31,10,44,5,8,24,47,14,52,7,21,26,17,17,26,16,11,3,47,24,26,13,21,15,8,11,11,17,22,15,7,1,38,13,45,19,52,13,12,21,48,25,17,2,12,15,34,26,6,4,32,17,51,7,24,5,48,11,7,7,8,12,35,20,27,3,38,4,42,23,23,21,44,22,39,23,43,10,4,19,50,6
30,20,43,15,53,24,28,14,14,12,12,9,15,3,15,21,8,4,22,1,28,11,5,25,48,23,42,21,35,24,9,13,30,13,48,10,53,10,27,20,46,20,41,26,21,6,3,23,37,1,6,1,19,8,24,20,26,24,52,20,1,5,48,2,38,1,32,16,13,21,52,26,19,15,2,8,37,4,34,21,33,6,45,2,14,6,19,16,20,11,47,17,16,16,12,3,16,12,39,1,38,18,27,18,3,6,20,16,24,21,20,5,54,17,35,19,37,24,35,7,24,16,39,7,17,18,32,14,1,9,4,6,50,8,11,8,21,13,38,23,40,18,50,23,18,14,54,23,21,20,27,5,25,23,32,20,45,16,15,5,37,25,44,12,26,18,10,24,26,14,46,22,34,14,25,5,4,1,27,12,50,4,18,17,6,9,28,9,26,17,46,13,26,26,48,13,51,19,34,25,12,16,35,5,9,5,42,22,12,25,44,9,45,8,3,7,37,16,3,16,20,26,14,11,4,14,49,6,13,19,41,10,1,16,41,6,38,12,45,5,44,2,48,16,31,20,50,19,4,4,26,6,25,6,44,4,33,10,30,7,5,20,54,13,3,4,42,6,19,14,37,23,44,10,27,17,29,14,48,22
5,17,47,22,31,18,25,25,5,15,37,15,17,4,16,25,18,9,48,24,34,9,45,14,30,19,47,12,36,13,14,21,40,3,19,26,53,22,31,1,40,5,24,15,38,14,22,2,1,13,48,7,51,9,24,4,5,10,14,9,6,26,52,5,50,12,16,3,33,21,40,26,31,14,34,6,21,17,9,24,54,6,53,2,24,12,50,22,6,13,44,13,17,5,47,2,46,6,51,1,11,2,49,14,37,8,44,8,17,12,11,21,34,5,19,25,24,13,10,22,1,18,21,22,22,3,53,3,5,6,15,7,35,16,16,11,41,5,30,4,11,26,18,23,23,13,51,13,36,21,29,1,46,1,54,14,34,3,15,8,8,5,10,11,45,3,24,26,15,11,22,5,39,20,13,25,27,9,11,14,4,8,48,18,31,16,18,20,31,11,37,10,34,18,16,14,19,20,52,10,17,23,24,10,19,3,37,14,41,3,12,2,5,18,4,17,18,6,44,11,12,7,18,19,29,2,20,19,2,18,50,18,18,15,35,6,10,25,6,19,43,20,39,22,11,4,52,2,40,10,7,13,10,1,21,4,35,2,36,9,21,12,25,24,44,15,2,5,51,17,30,6,46,18,18,16,51,16,23,20
8,9,27,16,42,19,18,22,12,4,31,5,11,25,54,4,40,14,17,8,1,3,44,23,39,12,32,11,7,19,30,14,37,11,22,13,16,10,16,9,34,17,5,8,39,16,21,3,37,19,13,3,33,18,13,12,51,11,45,9,42,13,30,17,52,9,10,6,4,5,8,7,26,1,6,10,19,10,33,24,46,11,31,6,40,12,19,1,25,2,25,16,51,3,35,3,2,13,29,16,32,24,30,22,48,5,29,26,31,3,25,8,50,17,20,15,8,22,53,6,28,18,42,15,20,10,11,24,6,7,15,13,38,11,2,16,47,23,31,12,23,15,25,17,10,9,11,9,52,3,53,20,38,3,32,8,17,7,13,10,18,3,53,7,1,4,12,20,41,4,39,26,22,22,33,13,54,8,36,25,27,14,14,26,48,21,1,23,24,19,47,5,36,17,22,11,15,2,26,4,1,7,16,18,15,1,31,4,31,9,39,10,41,12,13,20,44,25,43,5,40,15,9,22,30,16,23,10,43,17,22,17,27,21,37,22,18,26,18,10,41,24,32,23,26,19,10,10,42,18,34,22,39,11,45,20,49,16,51,20,39,8,28,12,38,8,11,12,28,16,15,10,22,12,18,2,24,14,4,18
2,4,14,8,14,25,21,7,49,12,1,10,10,2,14,16,51,18,13,22,18,18,14,23,54,24,54,19,37,9,29,9,53,12,42,3,47,6,21,8,12,11,15,9,14,15,15,6,7,8,43,4,30,18,42,24,21,1,42,14,42,5,20,8,36,4,7,23,37,21,14,19,35,1,27,10,5,23,30,15,20,25,29,8,17,20,49,19,14,17,1,25,28,5,3,5,12,13,37,17,29,21,34,19,16,5,50,2,43,23,4,3,28,20,12,1,42,8,54,2,2,23,48,3,53,8,50,14,6,8,38,19,5,1,2,11,43,13,32,26,30,12,11,19,29,20,36,5,53,26,27,7,19,24,36,1,33,4,13,11,42,12,41,15,21,2,52,16,54,3,42,16,6,22,12,14,13,17,2,12,43,9,41,9,34,16,49,22,16,7,49,2,43,14,19,17,53,14,13,18,33,7,23,2,43,16,2,15,14,14,40,22,25,11,1,12,4,21,35,13,25,26,51,23,8,26,40,25,35,18,23,7,54,10,49,20,31,8,26,11,32,13,6,25,17,11,1,26,3,22,9,16,27,22,42,20,28,2,39,9,44,24,43,25,29,10,33,2,38,24,30,24,40,23,52,14,40,13,10,12
15,17,27,25,35,11,9,7,8,10,26,10,21,9,30,9,54,1,23,6,49,3,37,5,20,21,9,2,25,18,6,3,26,7,4,20,21,19,42,25,38,15,46,8,23,12,21,23,23,4,53,19,24,17,6,20,2,26,22,10,49,17,19,13,49,23,32,6,7,14,34,24,15,4,46,26,39,6,28,8,16,21,21,5,18,5,20,18,30,8,25,14,45,11,23,14,14,4,50,15,9,19,8,23,11,6,3,18,4,10,6,21,12,19,28,4,18,21,38,2,42,4,43,8,47,4,11,1,8,8,40,2,33,25,40,19,10,4,29,25,48,15,53,17,26,3,36,23,44,20,24,3,36,6,22,8,12,23,19,4,3,20,15,22,53,9,49,9,54,11,26,23,19,21,54,15,47,1,16,15,10,20,12,18,51,24,39,21,28,25,23,19,52,24,9,18,2,21,42,9,45,17,45,21,41,11,39,13,24,8,3,8,45,22,38,9,18,13,40,6,19,18,28,17,13,8,47,15,22,23,26,22,43,22,41,22,3,13,7,25,51,10,50,13,52,4,7,10,32,21,13,1,15,19,24,2,3,19,6,18,13,4,44,1,50,5,31,15,28,13,37,3,3,26,41,25,39,18,7,11
